Date,GPC,TROW,LMT,AWR,DOV,NWN,PG,PH,EMR,CINF,LOW,JNJ,KO,LANC,NDSN,ITW,CL,TR,HRL,ABM,TGT,SWK,CWT,FRT,SJW,SCL,CBSH,FUL,MO,NFG,BKH,SYY,UVV,GWW,MSA,PPG,TNC,PEP,BDX,KMB,SPGI,NUE,WMT,RPM,ED,UBSI,ADP,MGEE,MCD,RLI,ADM,CSL,MDT,CLX,SHW,BEN,CTBI,ORI,SON,XOM,AFL,APD,CTAS,ATO,BRC,UHT,TMP,DCI,CVX,UGI,SRCE,THFF,NNN,JKHY,ERIE,GD,MDU,WTRG,SEIC,MGRC,WABC,BMI,ECL,CBU,UMBF,FELE,ATR,ROP,O,AROW,CAT,CFR,AOS,CB,WST,LIN,SYK,BANF,RTX,ALB,ESS,EXPD,EBTC,NEE,BRO,SBSI,RNR,PII,CNI,IBM,LECO,MATW,NJR,CAH,CHD,ANDE,ENB,OZK,YORW,SJM,FLIC,EPD,GGG,PB,WPC,CHRW,FDS,ES,WLY,ALRS,CASY,MKC,FAST,NWFL,RGCO,RGLD,CASS,LARK,SO,LHX,NKE,WRB,LNN,AUBN,PRGO,ADI,MSFT,AVA,FLO,QCOM,TRV,ROL,NHC,MSEX,ODC,NOC,MCHP,TXN,EVRG,EIX,RBA,BBY,CPK,SR,RSG,JBHT,BHB,WM,TTC,XEL,LNT,WEC,THG,WLK,AIZ,COST,VZ,HEI,K,HWKN,JJSF,R,DUK,ELS,NWE,RHI,DLR,COR,CSX,AXS,SRE,SLGN,CMI,AMP,STE,GL,RRX,BOKF,OGE,AFG,KR,GRC,BMRC,CMS,BMY,WSM,POR,EVR,UNP,BR,KWR,MCK,ENSG,HUBB,SWX,V,PFG,HI,PM,PRU,UNM,HIFS,THO,AWK,CHE,CMCSA,SYBT,WDFC,LII,AIT,TSCO,BLK,CUBE,SGU,SNA,CE,CNS,CPT,NRIM,ORCL,RGA,EMN,ETN,ROK,FMAO,HMN,UPS,MCO,IBOC,IEX,MMC,MKTX,MGA,HPQ,HD,HSY,UNH,UDR,AVGO,MAA,KLAC,AEP,WSBC,INGR,LAD,JPM,LMAT,LFUS,MAN,MAIN,INDB,HNI,HIG,HON,HOMB,MRK,NSP,PAYX,PCAR,PFE,GATX,TRNO,TRN,CBOE,BCPC,BK,ALE,AJG,AVY,AVNT,CME,CSCO,ELV,SCI,SBUX,RS,DGX,DDS,DFS,SPTN,FMBH,FAF,EXR,FITB,FFIN,PRI,POOL,PNC,STLD,STT,SXI,CHCO,CHDN,USB,AUB,ARE,ALL,WAFD,WCN,SFNC,SMBC,PNW,FISI,FCBC,APOG,BAH,APH,TSN,XYL,TXNM,AGO,AMGN,TOWN,CIVB,EGP,SSB,COFS,EBMT,CFFI,CBT,AON,A,WASH,FNF,PLOW,MSI,GLW,GS,XRAY,LYB,INTU,GFF,PEG,FRME,HFWA,HBNC,HWBK,HUM,MOFG,ACN,AGM,IDA,MA,KEY,PKG,ASB,AAPL,ABBV,MET,MBWM,AES,ABR,AGCO,PSX,FIX,POWI,AL,UFPI,AMSF,ZION,BC,TCBK,CCOI,ZTS,TSBK,STBA,STAG,DPZ,EVBN,EXPO,RMD,DOX,RJF,QSR,REG,RF,CNO,FBIZ,NXST,GABC,GTY,FSFG,FNLC,IPG,MPLX,HII,ITT,NBTB,HY,NDAQ,MTRN,PFC,FR,KAI,WTS,ABT,AEE,LSTR,WSO,MDLZ,ICE,MAS,MATX,WTFC,LKFN,LLY,JOUT,IOSP,LAND,OC,HVT,MORN,GCBC,FULT,FSBW,VMC,UNTY,AVT,BFC,CDW,CAC,TKR,UBCP,ALLE,SSD,CCBG,SBFG,DHI,BAC,SCVL,CSGS,PEBK,HFBL,OTTR,OSK,OVLY,HURC,NEU,MS,SIGI,REXR,PLD,WMS,WSFS,WOR,LRCX,IBCP,FXNC,NPO,HBCP,OGS,NTAP,GLPI,GSBC,MSCI,ISTR,MNRO,MWA,NNI,LOGI,EQIX,FDBC,DLB,DKS,DHR,SNV,CTRE,EFSC,SFBS,ETR,FIBK,TTEK,CCI,SWKS,UCB,VALU,ALG,UTL,FNV,BIP,AMT,DKL,OTEX,MFC,SAH,SONY,STZ,FCPT,BCE,FSV,DG,STN,HOFT,HLI,IMO,SLF,HRB,CHCT,RY,MLM,GILD,LCII,BWXT,BMO,CGNX,NBHC,LW,NXRT,NSA,CABO,CSWC,TFII,PEBO,ORRF,CNQ,KNSL,CBAN,CQP,CRAI,PFIS,JBSS,CTRA,OLED,COP,CNA,ODFL,NI,NOA,UNF,INVH,CW,HTH,SSNC,EOG,EQR,GWRS,SNDR,GIC,GHC,SUI,G,FCF,GRMN,AMAT,MTB,VRTS,MSBI,WTW,YUM,MOS,MPWR,WD,WGO,SAMG,GNTY,FBMS,EWBC,FUNC,GOLF,HESM,HLNE,PWR,HBB,PRK,SF,DVN,IIPR,PHM,NYT,MBIN,VICI,AWI,LPX,WING,ACNB,AIN,WMB,TPB,OFLX,KFRC,TMO,NTR,LCNB,KMI,BCC,OMF,BKU,KOF,NC,J,OVV,CSWI,PCB,KLIC,NXPI,VOYA,CNOB,HTBI,HTGC,RICK,PNR,ETD,PSTL,EQH,EBAY,FBP,EPRT,FBK,FANG,VST,ASH,VRSK,GIS,BFST,LDOS,WKC,PLBC,DRI,PINE,CZWI,INFY,RDN,SPFI,RPRX,SNX,ESNT,EME,SSTK,CWEN,MTG,WHD,ALSN,AMCR,ARES,ADC,MUSA,WAL,FLNG,AME,FOX,FDP,SBAC,ERIC,GPRK,FOXA,CARR,CAG,KTB,KRG,CTVA,CFBK,CMC,TOL,CTSH,KBR,CSR,KKR,OXM,PATK,PBHC,PFBC,TAC,TJX,TLK,KDP,MCBS,BSVN,NRG,NVS,BOTJ,LXP,KNX,BRX,UMH,VCTR,VIV,VMI
2025-03-26,118.46,94.44,445.17,75.6,182.25,41.2,166.58,637.51,113.59,146.49,232.05,161.72,70.02,175.66,206.55,255.89,92.03,31.35,29.58,47.63,106.09,78.44,46.4,97.51,51.94,57.37,62.69,54.32,57.75,78.91,59.48,72.75,54.39,988.19,152.88,111.93,81.97,148.64,228,139.61,507.8,127.3,85.21,116.09,107.46,35.04,302.41,91,313.58,78.31,47.07,346.8,88.23,142.98,344.42,19.86,51.74,38.65,47.13,118.27,110.44,295.26,204.71,150.16,71.59,39.86,64.5,68.73,167.97,33.04,61.41,49.95,41.96,179.39,419.47,269.58,16.78,38.57,78.32,116.44,51.39,192.38,252.39,58.11,103.86,97.97,148.56,582.71,56.56,26.86,341.11,125.11,67.35,295.32,224.91,461.43,367.77,111.87,134.33,75.72,306.23,119.17,39.96,69.73,121.77,29.57,244.27,42.96,100.07,250.34,197.26,23.23,48.24,133.98,106.31,43.47,44.52,45.38,33.47,114.48,12.49,33.84,84.6,71.67,62.9,101.88,441.24,59.94,44.6,18.63,426,80.87,77.09,24.41,20.8,159.34,43.13,27.17,89.06,211.93,65.74,65.24,130.53,21.35,27.36,210.53,389.97,39.95,18.49,158.39,262.26,53.05,92.02,61.53,45.74,507.14,52.17,184.49,67.33,57.78,100.3,74.83,124.62,77.31,237.75,151.39,30.45,228.93,74.89,68.92,62.86,105.8,173.78,101.59,212.31,929.75,44.18,268.83,82.45,106.65,127.65,144.6,117.11,67.18,55.49,53.93,149.4,271.39,29.9,99.7,70.77,51.03,328.02,505.11,223.06,130.53,122.92,105.39,44.83,127.88,66.03,36.13,22.45,73.31,59.21,165.36,42.98,212.26,238.03,238.19,131.93,663.02,128.79,346.63,72.11,344.18,85.6,26.01,154.33,115.59,82.33,243.67,80.02,141.13,609.17,37.37,70.1,235.3,578.88,232.89,53.87,968.24,41.47,13.03,337.45,59.16,80.69,122.21,75.43,147.8,201.61,89.55,285.52,269.28,24.24,42.58,111.01,470.1,63.77,184.74,238.8,214.88,37.65,28.71,362.13,168.52,518.2,44.35,179.27,164.5,705.54,103.9,31.92,135.04,307.37,251.03,84.52,211.73,58.58,57.92,65.15,44.23,122.66,213.12,28.7,88.11,89.01,150.19,99.53,25.21,158.5,63.97,29.37,217.95,165.2,85.09,65.63,336.73,177.94,39.23,262.72,61.8,430.53,79.97,97.97,294.33,166.62,366.41,166.14,19.91,35.67,65.75,145.58,40.17,36.65,290.19,326.93,176.92,128.34,92.65,166.96,120.21,113.43,43.77,31.9,96.13,209.28,28.93,191.74,20.75,53.32,92.99,25.77,38.62,48.21,106.32,67.58,61.59,123.13,53.57,88.3,305.71,35.17,19.72,177.87,93.95,29.28,16.87,69.05,83.57,396.73,119.9,31.58,64.78,23.73,431.23,47.1,573.92,15.6,71.06,614.86,73,81.53,41.07,24.17,15.52,27.65,270.48,29.46,311.16,192.96,113.52,549.07,16.4,199.5,22.88,221.53,201.3,83.93,44.8,12.49,12.11,97.28,126.57,345.61,55.35,49.02,110.25,52.51,50.66,56.34,40.74,63.07,162.82,30.55,37.64,35.46,466.84,39.4,80.41,221.88,91.97,144.54,67.84,72.83,22.24,42.34,48.63,182.75,38.05,30.8,25.01,24.95,26.49,53.72,203.27,138.01,43.59,44.81,77.53,86.92,0.04,54.41,345.52,212.3,126.61,98.88,151.02,513.19,66.33,175.76,70.41,132.9,114.95,60.98,826.76,25.51,98.24,10.45,147.7,20.12,300.74,22.82,18.38,38.39,237.06,41.7,48.51,103.52,167.33,41.5,75.68,13.41,130.38,159.02,36.45,20.82,129.38,42.82,21.98,61.66,28.21,13.08,80.35,98.1,25.32,15.5,554.62,122.2,90.18,39.9,111.13,112.18,53.09,51.52,76.14,31.58,22.92,174.37,46.06,73.38,92.75,50.98,57.42,569.47,17.81,16.36,26.62,112.32,91.02,831.05,43.66,81.74,206.89,210.41,48.35,28.69,55.62,83.72,84.11,29.25,29.33,101.09,67.6,28.71,39.54,187.27,56.03,153.28,30.15,210.02,43.85,26.82,31.12,61.83,25.5,184.11,28.69,22.65,171.44,84.7,83.72,10.69,165.96,73.16,57.18,54.07,18.22,116.27,482.87,109.27,91.09,102.34,97.58,31.28,39.56,53.71,38.43,38.08,273.42,22.53,83.95,30.06,30.55,31.29,480.41,16.43,63.69,177.15,45.9,69.7,28.87,151.93,103.2,50.26,168.67,39.98,16.99,170.87,34.37,329.94,31.18,83.83,129.18,71.57,10.08,23.45,23.05,972.75,129.91,50.34,15.75,216.83,150.68,182.2,174.77,17.61,338.59,158.68,27.12,600.47,85.92,34.76,16.23,40.77,35.48,92.24,30.01,67.41,43.04,154.02,260.64,19.79,155.26,99.09,37.47,64.98,105.22,49.33,37.96,31.9,144.53,94.76,220.37,41.52,73.42,59.95,59.12,36.83,48.87,513.67,50.51,14.82,28.48,100.77,51.12,35.47,90.93,33.61,123.97,43.97,299.76,19.18,35.47,205.75,70.08,24.56,36.55,19.42,45.72,90.13,27.66,14.06,54.06,65.58,19.42,32.85,48.04,163.09,124.01,59.72,292.03,59.07,25.4,136.34,28.67,43.5,207.45,16.5,14.51,18.66,33.17,33.6,31.56,125.46,58.05,392.25,18.54,30.26,24.74,47.15,99.37,9.6,153.28,75.83,457.57,79.94,22.58,176.9,51.16,29.58,214.7,8.18,8.13,55.21,66.97,25.92,64.41,22.66,62.7,22.05,48.82,109.22,77.85,50.98,64.15,119.44,61.77,87.43,16.48,85.65,9.62,119.7,14.66,34.06,27.62,39.59,97.37,110.14,14.54,8.87,44.57,26.34,18.49,60.7,8.74,300.72
