Date,GPC,TROW,LMT,AWR,DOV,NWN,PG,PH,EMR,CINF,LOW,JNJ,KO,LANC,NDSN,ITW,CL,TR,HRL,ABM,TGT,SWK,CWT,FRT,SJW,SCL,CBSH,FUL,MO,NFG,BKH,SYY,UVV,GWW,MSA,PPG,TNC,PEP,BDX,KMB,SPGI,NUE,WMT,RPM,ED,UBSI,ADP,MGEE,MCD,RLI,ADM,CSL,MDT,CLX,SHW,BEN,CTBI,ORI,SON,XOM,AFL,APD,CTAS,ATO,BRC,UHT,TMP,DCI,CVX,UGI,SRCE,THFF,NNN,JKHY,ERIE,GD,MDU,WTRG,SEIC,MGRC,WABC,BMI,ECL,CBU,UMBF,FELE,ATR,ROP,O,AROW,CAT,CFR,AOS,CB,WST,LIN,SYK,BANF,RTX,ALB,ESS,EXPD,EBTC,NEE,BRO,SBSI,RNR,PII,CNI,IBM,LECO,MATW,NJR,CAH,CHD,ANDE,ENB,OZK,YORW,SJM,FLIC,EPD,GGG,PB,WPC,CHRW,FDS,ES,WLY,WLYB,ALRS,CASY,MKC,FAST,NWFL,RGCO,RGLD,CASS,LARK,SO,LHX,NKE,WRB,LNN,AUBN,PRGO,ADI,MSFT,AVA,FLO,QCOM,TRV,ROL,NHC,MSEX,ODC,NOC,MCHP,TXN,EVRG,EIX,RBA,BBY,CPK,SR,RSG,JBHT,BHB,WM,TTC,XEL,LNT,WEC,THG,WLK,AIZ,COST,VZ,HEI,K,HWKN,JJSF,R,DUK,ELS,NWE,RHI,DLR,COR,CSX,AXS,SRE,SLGN,CMI,AMP,STE,GL,RRX,BOKF,OGE,AFG,KR,GRC,BMRC,CMS,BMY,WSM,POR,EVR,UNP,BR,KWR,MCK,ENSG,HUBB,SWX,V,PFG,HI,PM,PRU,UNM,HIFS,THO,AWK,CHE,CMCSA,SYBT,WDFC,LII,AIT,TSCO,BLK,CUBE,SGU,SNA,CE,CNS,CPT,NRIM,ORCL,RGA,EMN,ETN,ROK,FMAO,HMN,UPS,MCO,IBOC,IEX,MMC,MKTX,MGA,HPQ,HD,HSY,UNH,UDR,AVGO,MAA,KLAC,AEP,WSBC,INGR,LAD,JPM,LMAT,LFUS,MAN,MAIN,INDB,HNI,HIG,HON,HOMB,MRK,NSP,PAYX,PCAR,PFE,GATX,TRNO,TRN,CBOE,BCPC,BK,ALE,AJG,AVY,AVNT,CME,CSCO,ELV,SCI,SBUX,RS,DGX,DDS,DFS,SPTN,FMBH,FAF,EXR,FITB,FFIN,PRI,POOL,PNC,STLD,STT,SXI,CHCO,CHDN,USB,AUB,ARE,ALL,WAFD,WCN,SFNC,SMBC,PNW,FISI,FCBC,APOG,BAH,APH,TSN,XYL,TXNM,AGO,AMGN,TOWN,CIVB,EGP,SSB,COFS,EBMT,CFFI,CBT,AON,A,WASH,FNF,PLOW,MSI,GLW,GS,XRAY,LYB,INTU,GFF,PEG,FRME,HFWA,HBNC,HWBK,HUM,MOFG,ACN,AGM,IDA,MA,KEY,PKG,ASB,AAPL,ABBV,MET,MBWM,AES,ABR,AGCO,PSX,FIX,POWI,AL,UFPI,AMSF,ZION,BC,BXS,TCBK,CCOI,ZTS,TSBK,STBA,STAG,DPZ,EVBN,EXPO,RMD,DOX,RJF,QSR,REG,RF,CNO,FBIZ,NXST,GABC,GTY,FSFG,FNLC,IPG,MPLX,HII,ITT,NBTB,HY,NDAQ,MTRN,PFC,FR,KAI,WTS,ABT,AEE,LSTR,WSO,MDLZ,ICE,MAS,MATX,WTFC,LKFN,LLY,JOUT,IOSP,LAND,OC,HVT,MORN,GCBC,FULT,FSBW,VMC,UNTY,AVT,BFC,CDW,CAC,TKR,UBCP,ALLE,SSD,CCBG,SBFG,DHI,BAC,SCVL,CSGS,PEBK,HFBL,OTTR,OSK,OVLY,HURC,NEU,MS,SIGI,REXR,PLD,WMS,WSFS,WOR,LRCX,IBCP,FXNC,NPO,HBCP,OGS,NTAP,NEP,GLPI,GSBC,MSCI,ISTR,MNRO,MWA,NNI,LOGI,EQIX,FDBC,DLB,DKS,DHR,SNV,CTRE,EFSC,SFBS,ETR,FIBK,TTEK,CCI,SWKS,UCB,VALU,ALG,UTL,FNV,BIP,AMT,DKL,OTEX,MFC,SAH,SONY,STZ,FCPT,BCE,FSV,DG,STN,HOFT,HLI,IMO,SLF,HRB,CHCT,RY,MLM,GILD,LCII,BWXT,BMO,CGNX,NBHC,LW,NXRT,NSA,CABO,CSWC,TFII,PEBO,ORRF,CNQ,KNSL,CBAN,CQP,CRAI,PFIS,JBSS,CTRA,OLED,COP,CNA,ODFL,NI,NOA,UNF,INVH,CW,HTH,SSNC,EOG,EQR,GWRS,SNDR,GIC,GHC,SUI,G,FCF,GRMN,AMAT,MTB,VRTS,MSBI,WTW,YUM,MOS,MPWR,WD,WGO,SAMG,GNTY,FBMS,EWBC,FUNC,GOLF,HESM,HLNE,PWR,HBB,PRK,SF,DVN,IIPR,PHM,NYT,MBIN,VICI,AWI,LPX,WING,ACNB,AIN,WMB,TPB,OFLX,KFRC,TMO,NTR,LCNB,KMI,BCC,OMF,BKU,KOF,NC,J,OVV,CSWI,PCB,KLIC,NXPI,VOYA,CNOB,HTBI,HTGC,RICK,PNR,ETD,PSTL,EQH,EBAY,FBP,EPRT,FBK,FANG,VST,ASH,VRSK,GIS,BFST,LDOS,WKC,PLBC,DRI,PINE,CZWI,INFY,RDN,SPFI,RPRX,SNX,ESNT,EME,SSTK,CWEN,MTG,WHD,ALSN,AMCR,ARES,ADC,MUSA,WAL,FLNG,AME,FOX,FDP,SBAC,ERIC,GPRK,FOXA,CARR,CAG,KTB,KRG,CTVA,CFBK,CMC,TOL,CTSH,KBR,CSR,KKR,OXM,PATK,PBHC,PFBC,TAC,TJX,TLK,KDP,MCBS,BSVN,NRG,NVS,BOTJ,LXP,KNX,BRX,UMH,VCTR,VIV,VMI
2025-04-08,"105,54","80,27","443,36","75,14","151,14","40,34","158,39","525,48","94,15","127,05","211,69",150,"68,42","173,84","167,51","218,41","88,6","29,7","29,32","42,24","88,76","55,86","47,24","83,56","50,95","45,26","55,58","48,43","55,56",73,"56,74",68,"52,27","919,93","132,82","91,66","69,53","140,3","200,83","133,28","441,5","103,68","81,79","96,97","106,05","31,5","276,76","86,85","299,83","72,76","41,79","317,1","81,88","136,4","313,51","16,66","46,4","35,36","40,6","100,77","99,77","248,61","190,11","146,85","64,4","36,71","56,55","59,18","136,93","30,18","54,28","43,4","37,56","163,54","380,51","254,4","15,6","37,62","66,45","101,45","44,72","170,72","225,65","50,88","86,59","84,21","133,66","519,19","52,27","24,16","273,94","105,8","59,63","274,99","190,39","413,33","337,37","102,08","120,46","50,76","254,65","102,84","34,42","64,11","112,41","26,61","226,21","31,97","92,66","221,03","167,18","19,12","46,85",125,"101,6","36,5","41,09","37,58","33,63","110,18","10,8","29,09","74,02","63,76","56,12","86,97","398,85","54,25","39,72",,"16,23","416,49","72,21","71,2",22,"21,89","155,48","39,19",27,"86,86","200,75","53,27","65,32","116,32","20,67","24,55","166,09","354,56","39,55","17,65","124,66","236,53","50,65","89,91","60,87","42,18","491,97","35,34","146,01","64,51","52,5","89,64","56,17","125,1","73,96","227,2","129,46","27,92","216,47","63,51","67,04","58,79","102,95","152,69","83,08","179,73","908,75","42,17","238,87","81,69","103,32","129,4","130,14","115,95","61,79","54,76","46,33","136,11","274,73","26,69","88,57","63,78","45,48","267,12","426,02","208,55","113,29","94,06","89,07","42,23","117,13","66,37","31,36","20,21","70,19","53,07","139,21","41,42","163,77","208,27","217,22","97,26","652,83","123,75","317,5","67,11","308,27","69,56","19,44","149,23","95,12","70,48","221,81","64,83","140,87","571,76","32,84","63,77","218,48","510,52","206,03","48,02","815,72","35,88","12,81","309,39","37,49","70,24","106,53","68,88","124,5","168,53","72,7","251,5","218,97","22,32","39,65","91,92","396,7","56,4","161,94","220,65","206,27","30,82","21,88","335,24","159,1","553,08","38,09","156,03","149,97","599,51","101,28","27,4","123,22","271,94","216,87","77,89","149,72","48,72","49,15","54,63","40,26","110,1","182,86","25,05","78,95","78,45","137,01","86,4","21,84","141,27","51,18","24,21","208,13","150,5","73,5","64,55","311,53","159,58","28,93","255,03","53,19","430,9","73,58","79,69","262,08","159,8","294,77","148,21","18,89",31,"58,03","126,61","33,42","31,69","244,39","290,96","149,76","110,23","75,33","133,95","110,43",98,"36,4","24,28","76,94","183,47","24,79","183,26","18,05","47,6","88,82","21,9","36,99","43,52","106,69","60,07","57,65","102,86","48,95","77,31","280,26","30,4",19,"145,28","80,59","25,65","15,54","57,06","74,8","360,23","99,29","26,2","58,31","21,78","394,72","39,18","462,22","12,66","53,23","544,07","65,59","77,7","35,26","21,34","13,22","26,5","281,95","26,29","281,39","165,45","112,69","479,92","13,23","175,97","18,91","172,42","175,67","68,42","39,49","10,23","10,15","75,77","92,87","312,21","42,13","40,46","100,97","48,57","42,17","41,93",,"36,16","50,66","144,41","28,33","33,69","30,08","430,72","35,2","75,72","204,54","80,46","124,86","60,03","65,48","18,34","36,12","44,7","147,79","34,75","27,53","23,28","23,22","22,92","46,68","187,54","112,67","38,64","36,24","66,4","72,15",,"43,07","291,54","180,4","123,95","94,23","131,55","463,18","64,06","151,62","58,73","102,88","95,17","52,99","726,24","22,46","83,39","8,95","126,32","17,48","255,31","21,93","15,22","36,67","226,49","40,05","41,51","98,22","146,03","36,53","57,34","13,16","118,52","139,81","33,76","18,24","115,1","35,03","18,7","56,51","25,66","13,23","74,62","79,17","23,93","13,81","519,95","100,31","83,11","31,57","89,76","96,79",46,"44,09","60,25","28,56","19,18","137,27","41,98","71,95","76,14",,"45,92","50,85","506,97","15,79","14,46","22,82","101,3","65,57","740,07","39,93","69,36","171,2","174,64","38,27","26,65","47,9","68,48","79,01","23,86","28,01","94,83","49,2","23,74","36,76","158,47","55,69","143,04","26,99","204,66","37,15","23,2","26,93","56,52","21,32","170,96","26,06","20,87","158,93","87,7","78,92","8,34","141,59","60,22","53,39","54,75","16,07","108,36","452,51","103,19","75,07","93,17","87,54","23,27","33,94","52,48","32,45","32,5","240,46","17,99","73,75","27,11","26,47","25,14","437,46","14,65","55,91","160,48","40,78","66,75","24,6","106,6","82,66","45,66","148,34","37,11","13,44","161,86","30,53","292,74","28,21","71,96","104,96","61,82","10,06","21,06","21,07","884,02","114,62","45,08","14,16","173,63","128,96","156,58","146,87","15,71","302,06","141,38","22,76","455,19","73,84","28,87","14,78","37,45",,"71,03","26,97","56,27","35,23","126,65","245,05",17,"142,99","76,49","26,8","48,03","92,02","45,37","33,24","29,41","126,1","81,16","221,71","38,55","59,75","54,33","55,2","31,11","43,65","419,31","46,88","13,92","25,21","89,93","40,42","29,48","89,5","32,03","110,79","31,18","254,34","16,8","27,65","153,5","54,27","21,29",,"16,24","36,25","76,17","25,26","12,8","43,98","59,52",17,"28,45","39,93","119,25","102,19","46,53","277,03","56,7","21,5","133,36","23,65","41,81","186,58","15,19",13,"16,42","30,48","30,93","30,85","97,28","52,91","354,26","14,55","26,74","22,43","35,05","84,41","8,57","123,21","70,68","465,31",61,"20,21","151,41","43,81","29,61","208,57","6,77","5,84","47,45","55,55","24,99","52,22","19,53","55,52",20,"39,2","90,5","66,47","46,75","56,21","94,51","46,05","74,33","15,95","75,48","8,16","120,03","13,24","33,57","25,49","35,79","85,9","101,96","13,87","7,22","39,23","23,06","16,36","51,28","8,28","264,7"
